,context,label
306,"Cook, Mooney and Thornton PLC",1
307,Greene and Sons Ltd,1
308,Dennis Group LLC,1
309,Lisa Ford,0
310,Obrien-Herman Group,1
311,"Stewart, Scott and Allen Group",1
312,Philip Brown,0
313, Local  Local income,2
314,Black Group PLC,1
315,Local income tax  Localityname,2
316,Amanda Bond,0
317,Meredith Price,0
318,ZIP code Social security wages,2
319,D   Other enclosed,2
320,b Employer identification number compensation,2
321,Sherri Robinson,0
322,Mary Acosta,0
323,Edgar Ochoa,0
324,Davis Ltd PLC,1
325,Jacqueline Brown,0
326,Amber Harris,0
327,Brett Steele,0
328,Robinson Group PLC,1
329,Parker PLC Ltd,1
330,Katie Smith,0
331,security tips  Allocated tips,2
332,Danny Jones,0
333,Heather Le,0
334,Derek Ruiz,0
335,"Chapman, Drake and Stout Group",1
336,Randy Lewis,0
337,Montgomery and Sons PLC,1
338,Nguyen-Davis LLC,1
339,security wages Social security tax,2
340,"Burton, Peters and Mitchell Group",1
341,Whitaker-Jackson PLC,1
342,Local wages tips etc ,2
343,Arnold LLC Inc,1
344,X X  Other enclosed,2
345,Kelly Sanchez,0
346,Scott Smith,0
347,Mr. Dale,0
348,Rivera-Brown LLC,1
349,Laurie Graham,0
350,Yolanda Nelson,0
351,payment Dependent care benefits ,2
352,Kathryn Miller,0
353,Amber Freeman,0
354,Jeffrey Jenkins,0
355,Michael Duran,0
356,Hall Inc and Sons,1
357,David Washington,0
358,wages tips Medicare tax withheld,2
359,X x E  ,2
360,Vaughn-Nunez Inc,1
361,Jill Case,0
362,x H  Other enclosed,2
363,Medicare tax withheld Social security,2
364,Walters PLC PLC,1
365,tax withheld c ZIP code,2
366,Nicole Briggs,0
367,Oliver PLC and Sons,1
368,Stephen Schneider,0
369,State income tax  Local,2
370,tips Control number Advance EIC,2
371,"Rodriguez, Landry and Maldonado PLC",1
372,"Hughes, Garcia and Watson Ltd",1
373,Kathryn Sexton,0
374,FEDERAL Tax Return This information,2
375,Patrick Hunter,0
376,lan sickpay X E ,2
377,Control number Advance EIC payment,2
378,Jesse Jones,0
379,Julia Clark,0
380,first name initial Last name,2
381,Clements and Sons LLC,1
382,address ZIP code  State,2
383,security tips Allocated tips Control,2
384,Henson-Peterson PLC,1
385,Return This information furnished Internal,2
386,Ibarra-Burton PLC,1
387,Elizabeth Hammond,0
388,Elizabeth Rose,0
389,file tax negligence penalty sanction,2
390,James Russell,0
391,Last name  Nonqualified plans,2
392,"Griffin, Lane and Lynn LLC",1
393,Julia Wright,0
394,Johnson and Sons LLC,1
395,REISSUED social security number This,2
396,firstname initial Lastname  Nonqualified,2
397, State income tax ,2
398,"Kerr, Macdonald and Anderson Ltd",1
399,Revenue If required file tax,2
400,Form Statement se file Copy,2
401,John Lara,0
402,Adrian Fisher,0
403,Murphy-Davies and Sons,1
404,OMB Use nsew file b,2
405, Other enclosed Notice D,2
406,"Johnson, Hart and Jefferson Group",1
407,Paul Contreras,0
408,state ID number  State,2
409,Joseph Reynolds,0
410,Local  Local income tax,2
411,Rebecca Foley,0
412,"Christensen, Downs and Blackwell Group",1
413,Gray Inc Group,1
414,Roberts LLC PLC,1
415,Walker-Wagner LLC,1
416,Wage Tax  Department Revenue,2
417,"Miller, King and Warner Ltd",1
418,Catherine Morris,0
419,Daniel Jones,0
420,plan sickpay X x P,2
421,wages tips etc  Local,2
422,Reyes PLC Group,1
423,Parsons-Johnson Group,1
424,d H  f address,2
425,Nathan Woodard,0
426,Internal Revenue If required file,2
427,Sanders-Barrett LLC,1
428,Sarah Walton,0
429,Lee-Griffin PLC,1
430,security tips Allocated tips Control,2
431,Locality name Wage Tax ,2
432,Kathryn Mcdaniel,0
433,Massey-Banks Group,1
434,Jeff Barry,0
435,file b Employer identification number,2
436,d  f address ZIP,2
437,Rebecca Horton,0
438,Beth Johnson,0
439,Sarah Hines,0
440,Tracy Simon,0
441,"Robinson, Lyons and Martinez Inc",1
442,ZIP code  State state,2
443,Lisa Kelly,0
444,See instructions forbox  ,2
445,Hanna-Davis PLC,1
446,fail report b Employer identification,2
447, H   Statutory,2
448,"Padilla, Norman and White Inc",1
449,Philip Robertson,0
450, Local wages tips etc,2
451,Sanders PLC Ltd,1
452,Walker PLC Inc,1
453,Kaitlyn Moore,0
454,"Bryan, Nelson and Young Ltd",1
455,Johnny Patterson,0
456,Deleon-Davis LLC,1
457,Department Revenue Service Form Statement,2
458, Local income tax ,2
459,"Simon, Stone and Morales LLC",1
460,number  State tips ,2
461,John Neal,0
462,Bailey-Gross and Sons,1
463,G   Other enclosed,2
464,STATEMENT OMB Use nsev file,2
465,Matthew Lucero,0
466,Matthews and Sons PLC,1
467,Dawn Mann,0
468,"Marks, Martinez and Poole Ltd",1
469,plans a See instructionsfor box,2
470,e first name initial Last,2
471,April Garcia,0
472,sick pay x E ,2
473,Jacob Booker,0
474,Social security tax withheld Medicare,2
475,negligence penalty sanction may imposed,2
476,ZIP code Social security wages,2
477,Matthew Hall,0
478,Tammy Macdonald,0
479, Allocated tips Control number,2
480,Gabriel Brown,0
481,Thomas-Johnson LLC,1
482,sickpay X   Other,2
483,Guerrero-Atkins and Sons,1
484,Visit IRS Website STATEMENT OMB,2
485,f address ZIP code ,2
486,State income tax  Local,2
487,b Employer identification number compensation,2
488,Smith-Rosales PLC,1
489,"Pearson, Lindsey and Howell and Sons",1
490,payment Dependent care benefits ,2
491,Holmes-Stewart and Sons,1
492,Service Form Statement se file,2
493,Alison Martinez,0
494,Cook-Cox and Sons,1
495,"Schwartz, Maddox and Stephens Inc",1
496,care benefit   e,2
497,D  f address ZIP,2
498,Alan Luna,0
499,forbox   D ,2
500,David Logan,0
501,Kathy Terry,0
502,Revenue If required file tax,2
503,Angela Stanton,0
504,Douglas Monroe,0
505,Neal Inc Ltd,1
506,"Davis, Jackson and Powers and Sons",1
507,Fields-Poole PLC,1
508,Kramer Ltd LLC,1
509,Sanchez-Powell PLC,1
510,withheld Social security tips ,2
511,April Bean,0
512,Farmer Ltd LLC,1
513,Joshua Miller,0
514,Johnson-Watson Group,1
515,Billy Brown,0
516,code Social security wages Social,2
517,Filed FEDERAL Tax Return This,2
518,Harris-Brown LLC,1
519,Stevens-Prince Group,1
520,tax withheld Social security tips,2
521,Miller-Johnson Inc,1
522,Jacob Gibbs,0
523,Smith-Webb LLC,1
524,Denise Lamb,0
525,Jose Booker,0
526,Donna Clark,0
527,Zimmerman LLC Group,1
528,Vincent White,0
529,"Davis, Flynn and Rice PLC",1
530,"Hunter, Gomez and Washington Inc",1
531,Wayne Jimenez,0
532,Leblanc Ltd LLC,1
533,Robert Carroll,0
534, e first name initial,2
535,Natalie Phillips,0
536,Newman Ltd Group,1
537,security number This information furnished,2
538,  e first name,2
539,"Adams, Mitchell and Jones Group",1
540,code   State state,2
541,Paul Beasley,0
542,David Lin,0
543,address ZIP code  State,2
544,tax withheld Medicare wages tips,2
545,Bates-Norman Ltd,1
546,Roberts-Morris Group,1
547,taxable fail report b Employer,2
548,Brittney Rodriguez,0
549,ZIP code Social security wages,2
550,George Moore,0
551,Ashley Ponce,0
552,Charles Harrison,0
553,a See instructions box ,2
554,"Garcia, Sheppard and Boyer Group",1
555,code Social security wages Social,2
556,security wages Social security tax,2
557,"Ashley, Nichols and Gomez and Sons",1
558,Davis-Rogers Inc,1
559,Ms. Ashley,0
560,Todd Sanders,0
561, State state ID number,2
562,Dependent care benefit  e,2
563,wages tips Medicare tax withheld,2
564,    Statutory,2
565,Sandra Juarez,0
566,Theresa Douglas,0
567,"Campbell, Murphy and Cook LLC",1
568,  e firstname initial,2
569,Nicholas Thompson,0
570,Danielle Johnson,0
571,Courtney Griffin,0
572,report b Employer identification number,2
573,Tax Return This information furnished,2
574,Mark Johnson,0
575,Beck-Lester LLC,1
576,Shannon-Mitchell PLC,1
577,state ID number  State,2
578,number Advance EIC payment Dependent,2
579,Jared Harvey,0
580,Revenue Cut Keep lower portion,2
581,Robert Rhodes,0
582,Copy Be Filed FEDERAL Tax,2
583,Anthony Ayala,0
584,Carol Woods,0
585,Scott Bowers,0
586,Edward Kelly,0
587,compensation Federal income tax withheld,2
588,required file tax negligence penalty,2
589,Lambert and Sons Ltd,1
590,Marshall-Wilson PLC,1
591,sickpay   Other enclosed,2
592,Reynolds-Mcgrath LLC,1
593,Alvarez Inc and Sons,1
594,Scott Palmer,0
595,Jason Hughes,0
596,Andrew Mitchell,0
597,Local income tax  Locality,2
598,"Alexander, Morales and Smith Ltd",1
599,John White,0
600,John Lowe,0
601,Gill Inc Group,1
602,Daniel Garrett,0
603,plans a See instructions box,2
604,Ronald Reyes,0
605,c  d  f,2
606,Service Form Statement se file,2
607,Charles Burns,0
608,Donna Patel,0
609,initial Lastname  Nonqualified plans,2
610,"Hughes, Garcia and Wyatt LLC",1
611,Tiffany Flowers,0
612,payment  Dependent care benefits,2
613,See instructions forbox  ,2
614,Jonathan Jensen,0
615,Butler-Bray LLC,1
616,Thomas Miller,0
617,number  State wages tips,2
618,Angela Maxwell,0
619,Ward-Hardin Ltd,1
620,Peter West,0
621,Control number Advance EIC payment,2
622,"Morgan, Watkins and Moyer Group",1
623,Simpson Inc PLC,1
624,"Brooks, Blair and Clark Group",1
625,Shirley Nguyen,0
626,Mcbride PLC Inc,1
627,Thomas-Kaufman Group,1
628,Andrea Garcia,0
629,Medicare tax withheld Social security,2
630,"Gaines, Espinoza and Trevino Inc",1
631,EIC payment  Dependent care,2
632,box   P ,2
633, Department Revenue Service Form,2
634,Teresa Golden,0
635,Crystal Guzman,0
636,Copy C For Use enclosed,2
637,Wheeler-Matthews PLC,1
638,"Smith, Lopez and Perez PLC",1
639,Betty Thompson,0
640,Samuel Smith,0
641,income tax  Local ,2
642,Allocated tips Control number Advance,2
643,Control number Advance EIC payment,2
644,tax  Local  Local,2
645,Francis Pittman,0
646, State state ID number,2
647,code  State state ID,2
648,Kimberly Price,0
649,number Advance EIC payment ,2
650,Tax  Department Revenue Service,2
651,Andrea Horn,0
652,Retirement b employee plan sick,2
653,Mary Mclaughlin,0
654,Jennifer Wong,0
655,Eric York,0
656,Jordan Ltd PLC,1
657,Tara Briggs,0
658,forbox   H ,2
659,Angela Olsen,0
660,Roach-Johnson Group,1
661,Carmen Le,0
662,Vega Inc Ltd,1
663,withheld Medicare wages tips Medicare,2
664,Jones-Jones LLC,1
665,tax  Local  Local,2
666,Steven Harmon,0
667,code  State state ID,2
668,Mendoza-Matthews Group,1
669,security wages Social security tax,2
670,file Copy C For Use,2
671,d  E f address,2
672,Jacqueline Olson,0
673,Jaime Wheeler,0
674,If required file tax negligence,2
675,Jackie Fitzpatrick,0
676,Alexandria Lynn,0
677,"Tran, Cline and Schwartz and Sons",1
678,This information furnished Internal Revenue,2
679, Local wages tips ,2
680,Gutierrez-Evans Inc,1
681,"Thompson, Wiggins and Miller and Sons",1
682,Jeremiah Adkins,0
683,tax withheld c ZIP code,2
684,negligence penalty sanction may imposed,2
685,Lisa Villa,0
686,Cox Inc and Sons,1
687,ID number  State ,2
688,Gabriella White,0
689,Tyler Phillips,0
690,Cole Kerr,0
691,"Jones, Mitchell and Jackson Group",1
692,Other enclosed Notice c G,2
693,Ms. Erin,0
694,Victor Juarez,0
695,Rebecca Washington,0
696,Department Revenue Service Form Statement,2
697,Joseph Skinner,0
698, Local wages tips etc,2
699,Seth Bailey,0
700,Colton Lee,0
701,Statement Copy Be Filed FEDERAL,2
702,Wallace-Doyle and Sons,1
703, E   Statutory,2
704,Rodriguez-Poole LLC,1
705,"Myers, Green and Villarreal LLC",1
706,Teresa Davis,0
707,"Smith, Perry and Hart Inc",1
708,Roger Whitehead,0
709,tax  Locality name ,2
710,Walters Ltd LLC,1
711,Emily Harrison,0
712,Katherine Franklin,0
713,IRS Website STATEMENT OMB Use,2
714,Daugherty Ltd Ltd,1
715,"Lawrence, Ramirez and Rodriguez Ltd",1
716,Christopher Harris,0
717,Miles and Sons LLC,1
718,Montes Group LLC,1
719,"Davila, Martin and Hawkins PLC",1
720,Phillips-Garza PLC,1
721,John Clayton,0
722,"Martinez, Evans and Perry Inc",1
723,Michelle Snow,0
724,Maria Osborne,0
725,Jones-Ross LLC,1
726,wages Social security tax withheld,2
727,penalty sanction may imposed STATEMENT,2
728,If required file tax negligence,2
729,Renee Morales,0
730,tips  State income tax,2
731,Burns PLC Group,1
732,Richardson Ltd LLC,1
733,E  f address ZIP,2
734,Hebert-Tucker Ltd,1
735,Smith and Sons Ltd,1
736,Barber-Cooper Group,1
737,Karen Johnson,0
738,Patrick Rosales,0
739,Sharon Meyer,0
740,STATEMENT OMB Use nsew file,2
741,plan sickpay x  C,2
742,Erin Cameron,0
743,Smith-Jones and Sons,1
744,Shane Knight,0
745,etc  Local income tax,2
746,Rodriguez Ltd LLC,1
747,Lisa Clark,0
748,State income tax  Local,2
749,Tax Return This information furnished,2
750,Dr. Karen,0
751,etc  Local income tax,2
752,James Hanson,0
753,Kevin Moran,0
754,Andrea Cochran,0
755,withheld Ja Social security tips,2
756,Moran PLC Inc,1
757,Service Form Statement se file,2
758,Martinez Group LLC,1
759,"Parker, Shelton and Mitchell LLC",1
760,"Butler, Carson and Cox Group",1
761,Travis Banks,0
762, State income tax ,2
763,William Torres,0
764,Martinez LLC Group,1
765,"Cooper, Sweeney and Martinez and Sons",1
766,Social security tips  Allocated,2
767,Elizabeth Soto,0
768,Harrison-Lester Inc,1
769,e first name initial Last,2
770,Rose Inc PLC,1
771,Lawrence Group Ltd,1
772,"Murphy, Carpenter and Wolf PLC",1
773,OMB income taxable fail report,2
774,Robin Escobar,0
775,EIC payment  Dependent carebenefits,2
776,lower portion REISSUED social security,2
777,Notice d   f,2
778,Anna Green,0
779,Gonzalez Ltd PLC,1
780,IRS Website STATEMENT OMB Use,2
781, Locality name Wage Tax,2
782,"Brown, Wright and Rodriguez LLC",1
783,"Bryant, Ruiz and Jacobson and Sons",1
784,Destiny Gomez,0
785,"Duncan, Shepard and Shea Inc",1
786,Gregory Sanchez,0
787,income taxable fail report b,2
788,Lisa Williams,0
789,Jill Hall,0
790,Harris-Alexander Group,1
791,furnished Internal Revenue Cut Keep,2
792,State state ID number ,2
793,Medicare wages tips Medicare tax,2
794,tips Control number Advance EIC,2
795,Perkins LLC LLC,1
796,"Schmidt, Dorsey and Miles Inc",1
797,Use nse file b Employer,2
798,Tran-Sutton and Sons,1
799,Chase Garcia,0
800,"Arellano, Hicks and Wells Inc",1
801,Daniel Bender,0
802,Dawn Christensen,0
803,Vaughan-Olsen Group,1
804,Rodgers PLC Inc,1
805,name  Nonqualified plans a,2
806,"Fisher, Vargas and Morrow Ltd",1
807,Curtis-Brown Group,1
808,Justin Odom,0
809,Robert Griffin,0
810,Anthony-Norton Inc,1
811,Charles Bryan,0
812,Turner LLC and Sons,1
813,e first name initial Last,2
814,"Kelly, Stafford and Ramos LLC",1
815,file Copy C For Use,2
816,Johnson Group and Sons,1
817,Joshua Chung,0
818,lower portion REISSUED social security,2
819,"Baird, Jones and Snyder LLC",1
820,social security number This information,2
821,tips Control number Advance EIC,2
822,Danielle Alexander,0
823,"Merritt, Burch and Richardson Group",1
824,tax withheld Medicare wages tips,2
825,"Stewart, Collins and Moss and Sons",1
826,Wendy Henry,0
827,Mario Martinez,0
828,Wilson-Perez LLC,1
829,Haley Wu,0
830,enclosed Notice c H ,2
831,"Stokes, Snyder and Oconnell LLC",1
832,REISSUED social security number This,2
833,"Bailey, Miller and Smith Group",1
834,"Jackson, Doyle and Cox and Sons",1
835, Department Revenue Service Form,2
836,Hays-Benton Group,1
837,"Farmer, Burton and Evans Group",1
838,Young-Perkins PLC,1
839,James Skinner,0
840,OMB Use Rise file b,2
841,Preston Clayton,0
842,Kim Acevedo,0
843,Jones-Jones Group,1
844,ID number  State ,2
845,Kevin Ruiz,0
846,Kelley-Benson and Sons,1
847,Soto-Perez LLC,1
848,Carol Rogers,0
849,care benefits   e,2
850,White LLC PLC,1
851,Edward Diaz,0
852,Joseph Miller,0
853,Stephen Lee,0
854,Notice c D  d,2
855,Leah Diaz,0
856,Sandra Avila,0
857,"Logan, Gomez and Hancock LLC",1
858,April Hensley,0
859,plans a See instructionsfor box,2
860,Irwin-Moore Ltd,1
861,Christopher Sullivan,0
862,Shields PLC Group,1
863,Steven Ramsey,0
864,If required file tax negligence,2
865,Nash-Riley LLC,1
866,"Stone, Weaver and Mason Group",1
867,E  f address ZIP,2
868,b Employer identification number compensation,2
869,Terrence Jennings,0
870,Service Form Statement Copy Be,2
871,Christopher Williams,0
872,Andrew Armstrong,0
873, Locality name Wage Tax,2
874,"Miranda, Steele and Harris Inc",1
875,Tax  Department Revenue Service,2
876,Other enclosed Notice c ,2
877,Tamara Brown,0
878,social security number Visit IRS,2
879,Kaufman Ltd Group,1
880,withheld Social security tips Allocated,2
881,Be Filed FEDERAL Tax Return,2
882,"Smith, Austin and Jones Inc",1
883,John Brewer,0
884,"Green, Powell and Taylor Ltd",1
885,"Foster, Young and Brooks and Sons",1
886,Stephens Group Group,1
887,Mcdonald-Harris Inc,1
888,number Advance EIC payment ,2
889,Lee Rivera,0
890,Benjamin Mclaughlin,0
891,"Cook, Gaines and Silva and Sons",1
892,Last name  Nonqualified plans,2
893,Harris Inc Ltd,1
894,John Hernandez,0
895,"Smith, Bailey and Tran Ltd",1
896,Austin-Reed Inc,1
897,Mr. Derrick,0
898,Owen Ltd Inc,1
899,Ernest Mack,0
900,Robertson-Thompson LLC,1
901,Rodriguez and Sons Ltd,1
902,Diana Rice,0
903,security tips  Allocated tips,2
904,Cynthia Nunez,0
905,"White, Day and Miller Ltd",1
906,Brown-Mahoney Inc,1
907,security wages Social security tax,2
908,Griffin Group Group,1
909,Jackson-Henry PLC,1
910,Campbell-Wilson Group,1
911, Statutory Retirement b employe,2
912,Statutory Retirement b employee plan,2
913,Website STATEMENT OMB Use nsew,2
914,tips  Allocated tips Control,2
915,Hoffman PLC LLC,1
916,"Hickman, Wilson and Colon LLC",1
917, Local income tax ,2
918,Perkins LLC Ltd,1
919,penalty sanction may imposed STATEMENT,2
920,Employer identification number compensation Federal,2
921,Henry Lee,0
922,Regina Allen,0
923,Last name  Nonqualified plans,2
924,b employee plan sickpay X,2
925,Garcia Ltd LLC,1
926,identification number compensation Federal income,2
927,"Walsh, Jackson and Dean and Sons",1
928,"Ibarra, Bradley and Lopez Ltd",1
929,Brian Frye,0
930,wages Social security tax withheld,2
931,tax withheld Social security tips,2
932,Davis-Garrett and Sons,1
933,portion REISSUED social security number,2
934,Mr. Stephen,0
935,Gamble-Anderson Ltd,1
936,Turner and Sons and Sons,1
937,Daniel Edwards,0
938,Brooks-Davis and Sons,1
939,"Solis, Robinson and Jones LLC",1
940,See instructions forbox  ,2
941,Cooper LLC Group,1
942, Local income tax ,2
943,"Johns, Diaz and Romero and Sons",1
944,"Romero, Smith and Bird and Sons",1
945,Copy C For Use enclosed,2
946,Lane-Marks Inc,1
947,Erickson Ltd Group,1
948,Jose Collins,0
949,"Knight, Mann and Mcgrath Ltd",1
950,Shirley Harris,0
951,Edward Davis,0
952,payment Dependent care benefits ,2
953,Be Filed FEDERAL Tax Return,2
954,wages tips etc  State,2
955,Andrea Ewing,0
956,number  State wages tips,2
957,EIC payment  Dependent care,2
958,care benefits   e,2
959,Statement se file Copy C,2
960,Jenkins-Terry LLC,1
961,Pamela Martinez,0
962,Revenue Service Form Statement Copy,2
963,Anthony Bowman,0
964,Mr. Willie,0
965,Cunningham Ltd Inc,1
966,Kennedy Group Ltd,1
967,"Bryan, Wright and Walker PLC",1
968,"Murphy, Miller and Buckley Group",1
969,Evans Ltd PLC,1
970,Lopez PLC PLC,1
971,Oconnor-Barnes Ltd,1
972,Laura Duncan,0
973,Castro-Russell Group,1
974,  e first name,2
975,tax  Localityname Wage Tax,2
976,Yang Inc Group,1
977,Gregory Johnson,0
978,Website STATEMENT OMB Use nsew,2
979,Ryan Smith,0
980,e first name initial Lastname,2
981, State  State income,2
982,Marie Harrell,0
983,Joseph Gonzalez,0
984,Edward Cervantes,0
985,compensation Federal income tax withheld,2
986,Keith Lynn,0
987,Rodriguez Group and Sons,1
988,tax negligence penalty sanction may,2
989,"Martinez, Frederick and Anderson Ltd",1
990,"Barton, Dean and Owen LLC",1
991,file tax negligence penalty sanction,2
992,Matthew Rodriguez,0
993,Amy Young,0
994,ZIP code G  ,2
995, d f address ZIP,2
996,Dr. John,0
997,Gabriel Hoffman,0
998,Leslie Long,0
999,Louis Payne,0
1000,Brenda Wilson,0
1001,EIC payment  Dependent care,2
1002,Michael Cowan,0
1003,may imposed income taxable fail,2
1004, f address ZIP code,2
1005,Lauren Hughes,0
1006,"Meyer, Burnett and Miller Ltd",1
1007,Thomas Greene,0
1008,Beltran and Sons Inc,1
1009,Huynh PLC Group,1
1010,Sutton-Stewart Group,1
1011,employee plan sickpay  ,2
1012,"Warner, Lopez and Jenkins Inc",1
1013,Cindy Thomas,0
1014,"Bray, Thomas and Dennis and Sons",1
1015, State state ID number,2
1016,Gregory-Gamble Inc,1
1017,Walsh Ltd PLC,1
1018,Dr. Dominic,0
1019,"Schneider, Smith and Swanson Inc",1
1020,Deborah Warren,0
1021,fail report b Employer identification,2
1022,Shelby Clark,0
1023,Jennifer Olsen,0
1024,Mckenzie-Richards and Sons,1
1025,"Johns, Barnes and Harris Ltd",1
1026,Robert Ponce,0
1027,Rachel Marshall,0
1028,Brenda Tate,0
1029,Simmons-Sanchez LLC,1
1030, Wage Tax  Department,2
1031, Department Revenue Service Form,2
1032,Seth Pierce,0
1033,instructions box   ,2
1034,b employer lan sickpay X,2
1035,Joseph Macdonald,0
1036,"Brock, Robinson and Andrews and Sons",1
1037,Stephen Mullins,0
1038,number compensation Federal income tax,2
1039,"Randolph, Raymond and Sanchez Group",1
1040,"Ochoa, Houston and Scott Group",1
1041,Social security wages Social security,2
1042,Tax Return This information furnished,2
1043,security tips  Allocated tips,2
1044,Allen-Young LLC,1
1045,FEDERAL Tax Return This information,2
1046,plan sickpay D  ,2
1047,"Foster, Ingram and Allen and Sons",1
1048,Diana Reyes,0
1049,Arthur Escobar,0
1050,file tax negligence penalty sanction,2
1051,Wage Tax  Department Revenue,2
1052,Weber and Sons Group,1
1053,Seth Martinez,0
1054,Tyler Smith,0
1055,tax  Locality name Wage,2
1056,Dean Lynch,0
1057,f address ZIP code ,2
1058,Tax  Department Revenue Service,2
1059,Adams-Soto Inc,1
1060,tax negligence penalty sanction may,2
1061,enclosed Notice c d ,2
1062,identification number othercompensation Federal income,2
1063,identification number compensation Federal income,2
1064,Peterson-Webb Inc,1
1065,withheld Social security tips Allocated,2
1066,Alexander Kane,0
1067,may imposed STATEMENT OMB income,2
1068,"Collins, Garrett and Tucker Inc",1
1069,care benefit   e,2
1070,Statutory Retirement b employe plan,2
1071,Kimberly Levy,0
1072,"Cox, Acosta and Park Inc",1
1073, Local  Local income,2
1074,Beth Fitzgerald,0
1075,Shah LLC and Sons,1
1076,Lloyd-Rodriguez PLC,1
1077,enclosed Notice c d ,2
1078,D  f address ZIP,2
1079,"Avila, Charles and Wright LLC",1
1080,Kayla Johnson,0
1081,Lisa Allen,0
1082,initial Last name  Vonqualified,2
1083,Service Form Statement se file,2
1084,Carrillo-Campos Inc,1
1085,Laura Young,0
1086,Adams-Contreras Group,1
1087,Robert Hamilton,0
1088,care benefits   e,2
1089,Gina Lawson,0
1090,Form Statement Copy Be Filed,2
1091,"Meyers, Mendoza and Jackson Inc",1
1092,"Martin, Gray and Moreno LLC",1
1093,Holloway-Martin LLC,1
1094,Teresa Juarez,0
1095,Kayla Dominguez,0
1096,Robert Benson,0
1097,Christine Elliott,0
1098,Tiffany Graves,0
1099,Jessica Glover,0
1100,Matthew Robertson,0
1101,Becky Kaiser,0
1102,"Lopez, Butler and Cole Ltd",1
1103,Bartlett Group Inc,1
1104,Wage Tax  Department Revenue,2
1105,Rodriguez-Valdez PLC,1
1106,"Smith, Williams and Smith PLC",1
1107,Tax  Department Revenue Service,2
1108,Ashley Jones,0
1109,Robin Adams,0
1110,"Wagner, Jacobs and Haney and Sons",1
1111,negligence penalty sanction may imposed,2
1112,security tax withheld Medicare wages,2
1113,"Hernandez, Hansen and Shields Inc",1
1114,Christina Quinn,0
1115,Amanda Wilcox,0
1116,tax negligence penalty sanction may,2
1117,Avila PLC Inc,1
1118,Robert Richardson,0
1119,Monroe and Sons Group,1
1120, Dependent care benefits ,2
1121,"Patel, Kemp and Ellison PLC",1
1122,Vanessa Kirk,0
1123,Mary Cole,0
1124,Barbara Vasquez,0
1125,number Advance EIC payment Dependent,2
1126,Sparks-Rivera Ltd,1
1127,Shaw LLC Group,1
1128,Webb Ltd and Sons,1
1129,John Baker,0
1130,"Sullivan, Morrison and Ferguson LLC",1
1131,Copy Be Filed FEDERAL Tax,2
1132,plans a See instructions box,2
1133,"Hamilton, Tucker and Lee and Sons",1
1134,Copy C For Use enclosed,2
1135,Mclaughlin-Rios Inc,1
1136,Henderson-Perkins and Sons,1
1137,number  State  State,2
1138,Erik Ellis,0
1139,"Jackson, Valdez and Salazar Group",1
1140,asev file b Employer identification,2
1141,Garcia-Lee LLC,1
1142,Mason-Petersen Ltd,1
1143,P   Statutor Retirement,2
1144,Richardson and Sons PLC,1
1145,"Donovan, Ortega and Bell Ltd",1
1146,Michael Sawyer,0
1147,David Campbell,0
1148,compensation Federal income tax withheld,2
1149,number This information furnished Internal,2
1150,Local wages tips etc ,2
1151,  Statutory Retirement b,2
1152,tips  Medicare tax withheld,2
1153,Tracy Cervantes,0
1154,Stephen George,0
1155,Scott Stephens,0
1156,Benson-Reyes Inc,1
1157,David Arnold,0
1158,sanction may imposed STATEMENT OMB,2
1159,Dependent care benefits  ,2
1160,Michael Fisher,0
1161,Linda Knox,0
1162,ZIP code  State state,2
1163,Allocated tips Control number Advance,2
1164,firstname initial Last name ,2
1165, Local income tax ,2
1166,Richardson-Brown PLC,1
1167,"Williams, Moore and Leonard Inc",1
1168,Dr. Kristen,0
1169,file tax negligence penalty sanction,2
1170,"Nelson, Roberts and Miller PLC",1
1171,employee plan sick pay X,2
1172,wages tips etc  Local,2
1173,Phillips and Sons PLC,1
1174,Douglas Davis,0
1175,"Vaughan, Garner and Martinez Group",1
1176,Peter Michael,0
1177,Rodriguez-Burnett and Sons,1
1178,enclosed Notice c P ,2
1179,Amy Jenkins,0
1180,Victor Walker,0
1181,ZIP code  State state,2
1182,security tips Allocated tips Control,2
1183,Wilson-Brooks PLC,1
1184,social security number This information,2
1185,    Statutory,2
1186, Department Revenue Service Form,2
1187,Be Filed FEDERAL Tax Return,2
1188,Control number Advance EIC payment,2
1189,Coleman-Shepherd and Sons,1
1190,Russell Group PLC,1
1191,"Wong, Schmidt and Chandler Inc",1
1192,  e firstname initial,2
1193,Dependent care benefits  ,2
1194,"Le, Williams and Wolfe Ltd",1
1195,Todd Jones,0
1196,  Other enclosed Notice,2
1197,John Stanley,0
1198, State income tax ,2
1199,security tips Allocated tips Control,2
1200,code   State state,2
1201,Misty Berger,0
1202,Tami Bowers,0
1203,Heather Smith,0
1204,Charles Smith,0
1205,Sean Hodge,0
1206,Laura Daniel,0
1207,Patty Ballard,0
1208,"Morton, Cox and Anderson Ltd",1
1209,Mary Morton,0
1210,Christopher Romero,0
1211,Control number Advance EIC payment,2
1212,Berry-Anderson Ltd,1
1213,    Statutory,2
1214,Ward-Martinez Inc,1
1215,Wilson-Kelly Inc,1
1216,Ann Pearson,0
1217,Angel Mcintosh,0
1218,tips Medicare tax withheld Social,2
1219,Doyle-Mcclure LLC,1
1220,Yolanda Carlson,0
1221,Juan Sutton,0
1222,Nicole Fitzgerald,0
1223,Jefferson-Perkins and Sons,1
1224,Sweeney Inc Ltd,1
