,context,label
2628,Moss Motorway Apt.  South William DC,2
2629,Mary Zimmerman,0
2630,Kristine Tunnel Allisonchester MS,2
2631,Richard Ross,0
2632,Amy Radial Apt.  Lake Samantha CA,2
2633,Wells-Conrad Group,1
2634, State wages tips etc,3
2635,furnished Internal Revenue If required,3
2636,Christopher Norton,0
2637,Kenneth Ridge Apt.  West Markport AR,2
2638,Lee-Fuller PLC,1
2639,Larson Lodge South Davidfort MN,2
2640,Cook LLC and Sons,1
2641,White Gardens Suite  South Jasminchester OH,2
2642,"Hancock, Brown and Pierce PLC",1
2643,Christopher Jones,0
2644,Federal income tax withheld c,3
2645,James Island Apt.  West Briantown ID,2
2646,John Mccarthy,0
2647,See instructions forbox  ,3
2648,Kimberly Cross,0
2649,sick pay   Other,3
2650,Local income tax  Locality,3
2651,Brown-Higgins Inc,1
2652,Travis Wilkerson,0
2653,Arellano Circle West Cynthiaborough MA,2
2654,State state ID number ,3
2655,Brock-Jenkins Group,1
2656,Eric Locks Suite  Donnatown MA,2
2657,Payne Key Williamsfurt UT,2
2658,Casey Howe,0
2659,Kelly Plaza Johnsonfurt ID,2
2660,"Johnson, Garcia and Allen PLC",1
2661,Hale Parkways Apt.  Ochoabury UT,2
2662,Garcia Gardens Samanthaville CT,2
2663,benefit   e firstname,3
2664,Joseph Wood,0
2665,Richard Johnson,0
2666,Mejia Ltd LLC,1
2667,Rivera Centers West Ashleytown WV,2
2668,Miller Group and Sons,1
2669,Alexander Todd,0
2670,box    ,3
2671,Bryant Ltd Group,1
2672,Robbins Port Apt.  Lake Tinafort IL,2
2673,sanction may imposed STATEMENT OMB,3
2674,Edgar Everett,0
2675,King-Smith Inc,1
2676,"Hansen, Ford and Smith and Sons",1
2677,Justin Hughes,0
2678,State state ID number ,3
2679,Dunlap-Lee Ltd,1
2680,Winters Heights Suite  Bakershire NJ,2
2681,Travis Summit Farmerbury MD,2
2682,Nicole Carter,0
2683,Sherri Fork Suite  East Kevin IA,2
2684,"Smith, Mann and Rice Ltd",1
2685,Destiny Key Apt.  Paulport IN,2
2686,"Davis, Dominguez and Cruz and Sons",1
2687,Velasquez LLC and Sons,1
2688,plans a See instructionsforbox ,3
2689,Thompson-Mcgee and Sons,1
2690,Richard Rodriguez,0
2691,furnished Internal Revenue Cut Keep,3
2692,"Johnson, Patrick and Miller LLC",1
2693,Wood-Owens Ltd,1
2694,"Fisher, Jones and Butler and Sons",1
2695,Reginald Landing Suite  Port Danielbury SC,2
2696,Palmer-Daniels Group,1
2697,withheld Social security tips Allocated,3
2698,Sims-Barnes Ltd,1
2699,Mora Street South Stephenhaven PA,2
2700,code Social security wages Social,3
2701,Newman Turnpike Apt.  North Susanfort IN,2
2702,Mrs. Maria,0
2703,Michele Ports Lake Cameronchester OK,2
2704,number Advance EIC payment ,3
2705,information furnished Internal Revenue If,3
2706,Rose Key Heatherborough KY,2
2707,"Curtis, Sutton and Lewis PLC",1
2708,Cut Keep lower portion REISSUED,3
2709,  Statutor Retirement b,3
2710,Barnes-Strong Group,1
2711,Emily Parker,0
2712,This information furnished Internal Revenue,3
2713,Travis Ortiz,0
2714,Michael Ridge Suite  Lake Karen MN,2
2715,Charles Run Knappton NH,2
2716,David Hamilton,0
2717,Crystal Munoz,0
2718,Other enclosed Notice d H,3
2719,Troy Isle Apt.  Hugheshaven MO,2
2720, Dependent care benefits ,3
2721,Barbara Reynolds,0
2722,"Diaz, Wilson and Hunt and Sons",1
2723,Fisher-Harper and Sons,1
2724,Joshua Drive Aguirreshire CA,2
2725,Megan Forks Suite  Lake Rachel NH,2
2726,Last name  Nonqualified plans,3
2727,Brandon Hayes,0
2728,name initial Last name ,3
2729,Ashley Fort Rodriguezburgh MS,2
2730,Joseph Hall,0
2731,Woodard Group Group,1
2732,Robin Hernandez,0
2733,Ronald Ball,0
2734,Ross Rue Hooperburgh MI,2
2735,Denise Stravenue Apt.  West Brendafurt RI,2
2736,Eric Summit Suite  Maryhaven OH,2
2737,Durham Island Amandastad UT,2
2738,Rocha-Jackson Inc,1
2739,Andrea Stravenue Suite  Shaneland WI,2
2740,State wages tips  State,3
2741,wages tips etc  Local,3
2742,P   Statutor Retirement,3
2743,Joseph Smith,0
2744,Knight Forges Suite  Chentown WI,2
2745,Julie Reyes,0
2746,Adam Corner Rayview AL,2
2747,Alexa Wade,0
2748,Higgins Inc Inc,1
2749,"Anderson, Nelson and Hall LLC",1
2750,emplove plan sickpay  Donna,3
2751,enclosed Notice c E ,3
2752,Zachary Hill Lake Brentview NE,2
2753,Collins Inc PLC,1
2754,Oneill Estates West Timothytown NM,2
2755,wages tips Medicare tax withheld,3
2756,Medicare wages tips Medicare tax,3
2757,Michael Gordon,0
2758,Smith-Silva Inc,1
2759,Nichols Inc Ltd,1
2760,state ID number  State,3
2761,security tips  Allocated tips,3
2762,Smith-Johnson Group,1
2763,Michelle Long,0
2764,Megan Matthews,0
2765,Stokes Forest Suite  Garyland IA,2
2766,Sheila Holmes,0
2767,"Huff, Cooke and George Inc",1
2768,tax withheld Social security tips,3
2769,Jones Plaza Schmidtview NH,2
2770,Federal income tax withheld c,3
2771,Christopher Crest Bennettbury WY,2
2772,West-King and Sons,1
2773,Lisa Curve Suite  Michaelport HI,2
2774,Samuel Howard,0
2775,wages tips Medicare tax withheld,3
2776, D   Statutory,3
2777,Adams-Everett Group,1
2778,income tax  Locality name,3
2779,Jonathan Jordan,0
2780,Lamb-Grant and Sons,1
2781,Ian Coves Melissashire LA,2
2782,Hansen Unions Stanleyberg LA,2
2783,Angela Stream Apt.  Joshuachester NC,2
2784,Bruce Green North Jenna UT,2
2785,Johnson Loaf East Elizabeth AZ,2
2786,"Rangel, Wiggins and Ortega Ltd",1
2787,FEDERAL Tax Return This information,3
2788,"Galvan, Mays and Valdez Inc",1
2789,Mann Ridge Lake Rebeccaberg AZ,2
2790,etc  Local income tax,3
2791,Christopher Moore,0
2792,David Walters,0
2793,Laura Brown,0
2794,See instructions forbox  ,3
2795,Local income tax  Locality,3
2796,Brian Common Suite  East Lisa UT,2
2797,Cut Keep lower portion REISSUED,3
2798,Johnson Lane Williamfort FL,2
2799,David Rhodes,0
2800,James Smith,0
2801,Cochran and Sons Ltd,1
2802,Kristi Johnson,0
2803,Kari Villages Peterfurt GA,2
2804,William Harrison,0
2805,first name initial Last name,3
2806,Smith-Anderson and Sons,1
2807, State  State income,3
2808,Chambers Shoal Suite  Morganland AR,2
2809,number Rise v file Visit,3
2810,Ashley Rue Suite  Mayomouth DC,2
2811,Wade Bypass Port Johnchester NV,2
2812,Bell Overpass North Kimberly MD,2
2813,Vincent Tunnel Suite  Port Nicholas MO,2
2814,Anthony Johnson,0
2815,Stephens Canyon Patriciafort DC,2
2816,Welch-Meadows LLC,1
2817,STATEMENT OMB Use nsev file,3
2818,King Group Group,1
2819,Samantha Gray,0
2820,code  State state ID,3
2821,"Freeman, Patterson and Taylor LLC",1
2822,Lastname  Nonqualified plans a,3
2823,benefit   e firstname,3
2824,EIC payment  Dependent carebenefits,3
2825,Sherry Spencer,0
2826,Johnson LLC PLC,1
2827,Anderson-Ho Ltd,1
2828,Lynn LLC Inc,1
2829,Ryan Smith,0
2830,Laura Goodwin,0
2831,Bianca Pennington,0
2832,Cannon Coves Suite  Philipbury HI,2
2833,Brady Ltd Ltd,1
2834,Advance EIC payment  Dependent,3
2835,Kevin Gateway Apt.  Port Kelli CO,2
2836,Rivera Haven Apt.  Port Bobby NM,2
2837,"Miller, Lawson and Shepherd Inc",1
2838,Carolyn Collins,0
2839,Andrew Station Watkinsfurt NH,2
2840,Michelle Kennedy,0
2841,Jeremy Street East Anthonyfort NM,2
2842,"Cruz, Rodriguez and Moran PLC",1
2843,Traci Knight,0
2844,state ID number  State,3
2845,Social security tax withheld Medicare,3
2846,Advance EIC payment Dependent care,3
2847,ZIP code Social security wages,3
2848,Wilson-Friedman Group,1
2849,Isaac Nixon,0
2850,John Coves Chandlerville WY,2
2851,Smith Groves Suite  New Jordanside IN,2
2852,Sierra Center Apt.  Lake Marcusport HI,2
2853,James Mann,0
2854,Goodman Group Group,1
2855,David Owen,0
2856,Jason Daniel,0
2857,Patrick Walters,0
2858,Harper Ridges South Samuel TN,2
2859,John Meyer,0
2860,Nancy Castaneda,0
2861,Bonnie Hernandez,0
2862,Mary Townsend,0
2863,tax  Local  Local,3
2864,"Nguyen, Curtis and Mccall Group",1
2865,Employer identification number compensation Federal,3
2866,Felicia Thomas,0
2867,Rodney Avila,0
2868,Owens Burgs North Brian WI,2
2869,Jenkins-Dean Ltd,1
2870,Singh-Smith Inc,1
2871,Trevor Bowman,0
2872,Wilson Ltd and Sons,1
2873,Hanson Centers Julieborough NM,2
2874,Social security tips  Allocated,3
2875,James Rhodes,0
2876,Lori Garcia,0
2877,Turner-Mcgee LLC,1
2878,Abbott Garden New Terriview KY,2
2879,"Mendoza, Dominguez and Lewis PLC",1
2880,Internal Revenue Cut Keep lower,3
2881,Rachel Cruz,0
2882,Jessica Smith,0
2883,Employer identification number compensation Federal,3
2884,Christina Turner,0
2885,  Other enclosed Notice,3
2886,Allison Inc and Sons,1
2887,Jonathan Point Port Carolynside DE,2
2888,Oscar Hill,0
2889,Anderson Pine Sextonview ME,2
2890,taxable fail report b Employer,3
2891,Dennis Dam Reevesside AR,2
2892,Statement Copy Be Filed FEDERAL,3
2893,Robinson-Hanson LLC,1
2894,State state ID number ,3
2895,State income tax  Local,3
2896,Local  Local income tax,3
2897,Cassie Tunnel East Kennethberg MS,2
2898,Chase Neck Gregoryborough CO,2
2899,Kendra Owen,0
2900,Shepard Inc PLC,1
2901,instructions box   E,3
2902,"Herrera, Skinner and Williams Inc",1
2903,"Giles, Simmons and Johnson and Sons",1
2904,"Allen, Torres and Ruiz and Sons",1
2905,Elizabeth Canyon New Christina VA,2
2906,Matthews Ltd Inc,1
2907,Wilkins LLC LLC,1
2908,Acosta Inc Group,1
2909,tax  Localityname Village Wage,3
2910,Sean Villarreal,0
2911,Jones Run New Stephaniemouth AK,2
2912,"Miranda, Mckay and Thompson PLC",1
2913,Danny Vang,0
2914,Lisa Pine Suite  Port Danielle MS,2
2915,Spence-Vazquez LLC,1
2916,Hogan Court Apt.  Lake Douglas ND,2
2917,Taylor Cox,0
2918,Benjamin Myers,0
2919,Wallace and Sons LLC,1
2920,Karen Randolph,0
2921,Valerie Meadow Karenstad NM,2
2922,Kenneth Jones,0
2923,"Barnett, Walker and Ortega Inc",1
2924,Williams-Hernandez LLC,1
2925,Holder Valleys New Amberberg MI,2
2926,Ronnie Mason,0
2927,Richards Orchard Suite  South Lee UT,2
2928,Dependent care benefits  ,3
2929,Social security wages Social security,3
2930,security number This information furnished,3
2931,Monica Miller,0
2932,Soto-Wade and Sons,1
2933,Christina Johnson,0
2934,Barnes Ltd Group,1
2935,William Rodriguez,0
2936,Mendoza Ridge West Michaelbury SD,2
2937,Jessica Manning,0
2938,EIC payment Dependent care benefits,3
2939,Daniel Smith,0
2940,Collins Ltd PLC,1
2941,Taylor Ranch Apt.  Patelchester OK,2
2942,Erin Carpenter,0
2943,Beth Ports Apt.  Ericabury NJ,2
2944,William Points Carolinebury RI,2
2945,Gonzalez-Page LLC,1
2946,Other enclosed Notice c ,3
2947,report b Employer identification number,3
2948,Joseph Ramirez,0
2949,Donald Views New Mariachester ND,2
2950,Banks Plaza Maryburgh CO,2
2951,Benjamin Warren,0
2952,state number  State ,3
2953,Lee Michael,0
2954,"Lewis, Williams and Stephens LLC",1
2955,Dennis Turnpike North Kennethport IN,2
2956,Cox Pike Apt.  West Kristina OH,2
2957,Krista Owens,0
2958,Danielle Rapid Santiagotown DC,2
2959,Bradley Road Jamesside DE,2
2960,    Statutory,3
2961,Bowen Group Ltd,1
2962,state ID number  State,3
2963,e firstname initial Last name,3
2964,Collins Forges Joshuaberg VA,2
2965,Lucas Inc Ltd,1
2966,tax withheld c ZIP code,3
2967,address ZIP code H ,3
2968,Roberts Manors West Ashleyshire NJ,2
2969,Form Statement se file Copy,3
2970,Tina Gill,0
2971,"White, Summers and Garcia LLC",1
2972,"Rodriguez, Smith and Peterson PLC",1
2973,Cynthia Garden Apt.  Christopherburgh WY,2
2974,Jessica Padilla,0
2975,Hicks PLC and Sons,1
2976,Michael White,0
2977,Marshall PLC PLC,1
2978,Green-Costa PLC,1
2979,Daniels Inc and Sons,1
2980,"West, Wilcox and Wong Inc",1
2981,b Employer identification number compensation,3
2982,Mcclure Curve Gailfort NJ,2
2983,Diane Garcia,0
2984,Susan Elliott,0
2985,Paige Smith,0
2986,Eileen Stanley,0
2987,Jennifer Jones,0
2988,Nancy Lewis,0
2989,number compensation Federal income tax,3
2990,Vasquez-Davis Group,1
2991,Lindsey-Chandler PLC,1
2992,Carol Mccullough,0
2993,Foster PLC Ltd,1
2994,ID number  State ,3
2995,Hall Ltd Group,1
2996,See instructions box  ,3
2997,income tax  Local ,3
2998,income tax  Locality name,3
2999,Johnston Manor Lewisborough UT,2
3000,Pearson Inc Group,1
3001,Ashley Wood,0
3002,Hancock Centers Apt.  Halebury ND,2
3003,Kimberly Field Burtonfort OK,2
3004,Thomas Springs West Christopher OR,2
3005,Lori Carney,0
3006,Murray Ltd Inc,1
3007,E  d  f,3
3008,Garrett Station Suite  Johnsonmouth NV,2
3009,Melissa Hardin,0
3010,Smith Fort Suite  South James DE,2
3011,Torres and Sons PLC,1
3012,White and Sons Group,1
3013,"Reese, Lee and Gonzalez and Sons",1
3014,Chelsey Weber,0
3015,Bailey LLC Group,1
3016,Fitzgerald-Jones Ltd,1
3017,"Wood, Lee and Spencer Inc",1
3018,withheld c ZIP code Social,3
3019,taxable fail report b Employer,3
3020,Nicole Kirk,0
3021,Dawn Price,0
3022,Andre Park Suite  Jimenezmouth AZ,2
3023,Potter Drive South Briannamouth NV,2
3024,Gabriel Ford,0
3025,Price and Sons and Sons,1
3026, e firstname initial Lastname,3
3027, H  f address,3
3028,"Brown, Wade and Martin Inc",1
3029,Hill LLC Group,1
3030,Rebecca Walker,0
3031,Debra Track Stevenport NE,2
3032,Harris LLC PLC,1
3033,Internal Revenue If required file,3
3034,Andrew Fitzgerald,0
3035, Locality name  IT,3
3036,"Fuentes, Pierce and Smith and Sons",1
3037,"Burch, Herring and Burgess and Sons",1
3038,West Points Miamouth WV,2
3039,Michelle Cape East Josephport AR,2
3040,Department Revenue Service Form Statement,3
3041,Internal Revenue If required STATEMENT,3
3042,"Gibson, Green and Yang and Sons",1
3043,  Statutor Retirement b,3
3044,Tara Manor Suite  Matthewberg HI,2
3045,Heather Mcknight,0
3046,initial Last name  Nonqualified,3
3047,"Tyler, Taylor and Walker and Sons",1
3048,Alexander-Bray LLC,1
3049,Brandon Alley Lake Angela CO,2
3050,Dana Miller,0
3051,Larsen Ltd Inc,1
3052,security number Visit IRS Website,3
3053,James PLC Group,1
3054,Turner Center Apt.  Port Elizabeth MD,2
3055, d E  f,3
3056,Powell Group and Sons,1
3057,v file b Employer identification,3
3058,Employer identification number compensation Federal,3
3059, Local wages tips ,3
3060,Diana Estates Gillborough KS,2
3061,Anthony Schroeder,0
3062,Jackson Oval Suite  Valerieton OK,2
3063,Dale Bolton,0
3064,Welch Squares West Andrea IL,2
3065,Clark Union Angelaland AZ,2
3066,Wang and Sons Ltd,1
3067,income taxable fail report b,3
3068,Evans Shores Apt.  Delacruzberg DC,2
3069,plan sick pay X x,3
3070,Holly Smith,0
3071,Lori Smith,0
3072,Elizabeth Lodge Suite  Norrisview IL,2
3073,STATEMENT OMB No income taxable,3
3074,withheld c ZIP code Social,3
3075,Rhonda Lee,0
3076,Le Extension Kylechester PA,2
3077,income tax  Local etc,3
3078,x G   Other,3
3079,Patrick Branch Apt.  New Angelaton GA,2
3080,Douglas Well Lake Sandy CO,2
3081,Jeremy Islands Suite  West Monica CA,2
3082,firstname initial Last name ,3
3083,Amanda Yu,0
3084, Allocated tips Control number,3
3085,Laura Rodriguez,0
3086,E   Statutory Retirement,3
3087,Nelson Tunnel Suite  Lake Melissa ID,2
3088,Tiffany Rapid Suite  North Kelly WI,2
3089,tax withheld Social security tips,3
3090,security wages Social security tax,3
3091,state ID number  State,3
3092,Rose Tyler,0
3093,Morgan Ltd and Sons,1
3094,Corey Reynolds,0
3095,Walsh Ltd Inc,1
3096,Joseph Porter,0
3097,Local income tax  Locality,3
3098,Rachel Ridges Karenton NH,2
3099,Young-Dawson Group,1
3100,Nicole Khan,0
3101,Wage Tax  Department Revenue,3
3102,Misty Nunez,0
3103,Boyer and Sons PLC,1
3104,Calderon-Gomez Ltd,1
3105,Molly Hollow Apt.  East Kathrynmouth AL,2
3106,White Plaza Apt.  Scottberg NY,2
3107,"Marshall, Grant and Atkinson PLC",1
3108, Local income tax ,3
3109,Thompson Corner Suite  Samuelberg NJ,2
3110,Eric Cannon,0
3111,If required file tax negligence,3
3112,"Humphrey, Kramer and Haney Inc",1
3113,EIC payment  benefit ,3
3114,Retirement b employee plan sickpay,3
3115,Mckee Mills Apt.  South Jennifer CO,2
3116,Phillips-Williams Ltd,1
3117,Richard Moore,0
3118,Mitchell Cannon,0
3119,Brown Branch East Dakotashire KS,2
3120,James Johnson,0
3121,Jamie Henson,0
3122,Montgomery Mews Apt.  South Theodore WV,2
3123,Burke LLC Ltd,1
3124,Medicare wages tips Medicare tax,3
3125,"Schultz, Warren and Tanner Ltd",1
3126,Crystal Smith,0
3127,William Hollow Suite  New Heather FL,2
3128, Locality name  Wage,3
3129,Holder PLC and Sons,1
3130,Tara Prince,0
3131,withheld Medicare wages tips Medicare,3
3132,Maldonado Radial New Scottville AL,2
3133,Johnson Forks Gutierrezfurt VT,2
3134,Michelle Beard,0
3135,Burgess Groves Apt.  Keithville ND,2
3136,Fuller-Campbell PLC,1
3137,David Rivera,0
3138,Armstrong Loop Apt.  Mooremouth FL,2
3139,Ashley Jackson,0
3140,Steele Ltd Inc,1
3141,Advance EIC payment  Dependent,3
3142,plan sick pay  Other,3
3143,Michele Crescent Suite  North Christina ND,2
3144,"Powell, Torres and Roberts Inc",1
3145,Local  Local income tax,3
3146,security tax withheld Medicare wages,3
3147,name  Nonqualified plans a,3
3148,Daniel Robinson,0
3149,Gonzalez Route Garciafort MD,2
3150,Robert Meyer,0
3151,tax withheld Maria Social security,3
3152,Internal Revenue If required file,3
3153,Shannon Brown,0
3154,negligence penalty sanction may imposed,3
3155,"Cook, Obrien and Hernandez Group",1
3156,John Powell,0
3157,Nicholas Garcia,0
3158,Kim Robinson,0
3159,Social security tax withheld Medicare,3
3160,Mark Johnston,0
3161,Amber Campos,0
3162,Sergio Cox,0
3163,Christopher Crescent Apt.  Jillhaven SD,2
3164,Kim Ltd Ltd,1
3165,Rodriguez Centers Suite  Wrightburgh GA,2
3166,Murphy-Mccarthy Ltd,1
3167,Le-Romero PLC,1
3168,Julie Matthews,0
3169,withheld c ZIP code Social,3
3170,Michael Moore,0
3171,Maria Barrera,0
3172,tax withheld Medicare wages tips,3
3173,Michael Herring,0
3174,This information furnished Internal Revenue,3
3175,Mario Wright,0
3176,Allocated tips Control number Advance,3
3177,Bates Cove Lake Christopherville AZ,2
3178,David Matthews,0
3179,e firstname initial Last name,3
3180,Gonzalez-Martinez Ltd,1
3181,Jones Motorway Gayview CT,2
3182,  Statutory Retirement b,3
3183,Richard Jensen,0
3184,Wolf Land Suite  South Anthony WI,2
3185,Alexandria Davis,0
3186,Form Statement se file Copy,3
3187,Warner-Jones Group,1
3188,Silva-Sullivan Ltd,1
3189,Stephanie Valleys Jenniferbury SC,2
3190,Jennifer Walsh,0
3191,b employee plan sickpay X,3
3192,Robinson Group Ltd,1
3193,security number Visit IRS Website,3
3194,REISSUED social security number nsew,3
3195,"Robinson, May and Rivera Group",1
3196,Karen Perez,0
3197,Alejandro Singleton,0
3198,Rodriguez Curve Michelleton MN,2
3199,Michael Lodge North Crystalhaven FL,2
3200,Wilson-Powell LLC,1
3201,imposed STATEMENT OMB income taxable,3
3202,Curtis Morales,0
3203,Amanda Knoll Port Aliciaview MS,2
3204,"Mclaughlin, Alexander and Gordon Group",1
3205,Lopez Fields Suite  Port Melinda NM,2
3206,security number Visit IRS Website,3
3207,Savannah Underpass Aliciatown MT,2
3208,"Anderson, Walker and Gonzales and Sons",1
3209,Choi Camp Apt.  Port Kellyton NM,2
3210,Allen-Baldwin Group,1
3211,Erin Knoll Lake Corey SD,2
3212,Hardy-Clark PLC,1
3213,Local  Local income tax,3
3214,Miller Group Ltd,1
3215,furnished Internal Revenue If required,3
3216,"Jones, Harris and Kim Inc",1
3217,tax  Local wages tips,3
3218,Dudley Mission North Anthonyborough WY,2
3219,wages tips Medicare tax withheld,3
3220,"Garcia, Cruz and Mendoza Group",1
3221,Stacey Thomas,0
3222,Robert Martin,0
3223,"Christensen, Robinson and Pierce PLC",1
3224,April Smith,0
3225,Jeremy Baker,0
3226, Dependent care benefit ,3
3227,Johnson Skyway Suite  Port Victoriaview MO,2
3228,Rebecca Mall New Lauraburgh UT,2
3229,Kathleen Kim,0
3230,name Wage Tax  Department,3
3231,Troy Cruz,0
3232,Jessica Armstrong,0
3233,X x D  ,3
3234,Watson-Lopez and Sons,1
3235,Garcia-Gibson Ltd,1
3236,John Burgs South Alexis NE,2
3237,"Foley, Williams and Stevens Group",1
3238,Massey and Sons Group,1
3239,Hernandez-Ferrell Ltd,1
3240,Service Form Statement Copy Be,3
3241,Oconnor-Mendoza LLC,1
3242,Collins Forge Apt.  Christopherport WY,2
3243,number Visit IRS Website STATEMENT,3
3244,Jessica Murphy,0
3245,"Burgess, Hall and Fowler LLC",1
3246,Heather Pitts,0
3247,Fisher-Aguilar LLC,1
3248,report b Employer identification number,3
3249,"Thompson, Thomas and Powell PLC",1
3250,Anna Trafficway East Patrick AK,2
3251,Greg Contreras,0
3252,Jonathan Clark,0
3253,This information furnished Internal Revenue,3
3254,Young Ltd LLC,1
3255,"Jones, Perez and Moore Inc",1
3256,Hall Dale Suite  South Stevenport NY,2
3257,"Johnson, Burton and Burton Group",1
3258,"Wilson, Bradley and Liu PLC",1
3259,Aaron Jennings,0
3260,"Hall, Travis and May Ltd",1
3261,Riley PLC PLC,1
3262,White Garden Apt.  Thomasmouth CA,2
